,acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
104,0.000242,['Five Finger Death Punch'],0.565,262853.0,4.380883333333333,0.922,1.0,6qqDeGDkNvcPmumiQUQzAB,0.0,6.0,0.112,-4.936,1.0,Meet the Monster,43.0,2007-07-31,0.117,130.025,0.393,2007.0
105,0.000928,['Fall Out Boy'],0.484,192080.0,3.2013333333333334,0.936,0.0,6gRgweWPiX1ii33coNlTt8,1.05e-05,11.0,0.5479999999999999,-3.547,0.0,27,45.0,2008-01-01,0.0481,156.984,0.8109999999999999,2008.0
106,6.68e-05,['Shinedown'],0.337,229973.0,3.8328833333333336,0.981,0.0,65f3M1uGKcxbCpXP3KLUOm,0.000717,8.0,0.0697,-3.54,1.0,Devour,48.0,2008-06-24,0.141,176.995,0.228,2008.0
107,7.950000000000001e-05,['Katy Perry'],0.706,220227.0,3.67045,0.841,0.0,4pHiSrrtHFlXH3DYACegi0,0.0,7.0,0.0688,-3.956,1.0,Hot N Cold,44.0,2008-06-17,0.0418,132.032,0.861,2008.0
108,0.28600000000000003,['Toby Keith'],0.672,165133.0,2.752216666666667,0.8640000000000001,0.0,6CBRI05fAHw76JqDk2IRkK,0.0,7.0,0.14400000000000002,-3.669,1.0,I'm Just Talkin' About Tonight,45.0,2008-01-01,0.0453,123.903,0.812,2008.0
109,0.00034500000000000004,['Shinedown'],0.474,258973.0,4.316216666666667,0.8170000000000001,0.0,16uY3iTdSsXUE00vB8HRjJ,0.00957,3.0,0.111,-4.047,1.0,What a Shame,47.0,2008-06-24,0.0307,138.019,0.322,2008.0
110,0.54,['Toby Keith'],0.418,195040.0,3.2506666666666666,0.7170000000000001,0.0,3OmWPC4tmUpJtLEq5xzX88,3.56e-06,2.0,0.062,-3.713,1.0,"Courtesy Of The Red, White And Blue (The Angry American)",45.0,2008-01-01,0.0426,110.427,0.358,2008.0
111,0.35700000000000004,['John Mayer'],0.746,319933.0,5.332216666666667,0.609,0.0,2pNllR1aL6MFh1npf0376T,0.00713,9.0,0.959,-10.14,1.0,"Vultures - Live at the Nokia Theatre, Los Angeles, CA - December 2007",51.0,2008,0.0332,99.94,0.608,2008.0
112,0.00204,['Adele'],0.649,191867.0,3.197783333333333,0.82,0.0,3LtjtQ5Gg0qL6klVIXqmrV,0.0,0.0,0.127,-5.335,1.0,Cold Shoulder,47.0,2008-01-28,0.0479,109.952,0.355,2008.0
113,2.23e-05,['Nickelback'],0.505,223893.0,3.73155,0.964,0.0,0uGps3BPhLvK3eUsShjHRz,0.0717,10.0,0.0381,-2.7110000000000003,0.0,Next Go Round,49.0,2008-10-28,0.15,164.046,0.6,2008.0
114,0.00223,['Katy Perry'],0.6990000000000001,179640.0,2.9939999999999998,0.76,0.0,5NFiJqwS8iMtJwGOgTKa2v,0.0,5.0,0.132,-3.173,1.0,I Kissed A Girl,44.0,2008-06-17,0.0677,129.996,0.696,2008.0
115,0.19,['Jay Chou'],0.5329999999999999,235840.0,3.9306666666666668,0.359,0.0,6C9w3NKP7yKqGLBP09iEL4,0.0,9.0,0.118,-9.45,1.0,最長的電影,57.0,2008-03-10,0.0314,120.858,0.165,2008.0
116,0.000253,['Rise Against'],0.392,245480.0,4.091333333333333,0.932,0.0,2gTXHAdDkCTGT9paqmgzEB,1.7199999999999998e-05,1.0,0.247,-3.839,1.0,Audience Of One,45.0,2008-01-01,0.0429,161.859,0.604,2008.0
117,0.000121,['Rise Against'],0.324,189080.0,3.1513333333333335,0.938,0.0,5CAaWuGhF4XvUm2liCkThA,2.58e-05,1.0,0.14400000000000002,-3.4360000000000004,1.0,The Dirt Whispered,52.0,2008-01-01,0.0445,104.733,0.6659999999999999,2008.0
118,0.00307,['Lady Gaga'],0.7340000000000001,253947.0,4.23245,0.77,0.0,1c31md8UrbHONSycrFi3Jy,0.0,1.0,0.0824,-4.775,0.0,Summerboy,46.0,2008-01-01,0.0324,104.999,0.6859999999999999,2008.0
119,0.7290000000000001,['Tame Impala'],0.611,264800.0,4.413333333333333,0.679,0.0,5VdLK7Kcqyf5RstFU0lhwh,0.481,2.0,0.16699999999999998,-6.996,1.0,Skeleton Tiger,45.0,2008-01-01,0.0397,121.962,0.495,2008.0
120,0.182,['The Killers'],0.588,185360.0,3.0893333333333337,0.812,0.0,2zdpz8sk3rkh0fLYabLjmj,0.0,8.0,0.163,-8.552999999999999,1.0,I Can't Stay,52.0,2008-11-18,0.0696,94.032,0.7140000000000001,2008.0
121,0.0606,['Taylor Swift'],0.601,200560.0,3.3426666666666667,0.852,0.0,4XrP7vKBjKLEYlRZdb0Ygr,3.41e-06,7.0,0.37,-3.096,1.0,Tell Me Why,44.0,2008-11-11,0.0386,100.015,0.513,2008.0
122,0.774,['Valentín Elizalde'],0.774,210627.0,3.51045,0.471,0.0,3TMio2Km3YwudkMMYyftOT,0.0,3.0,0.16399999999999998,-4.259,1.0,Mi Amante,55.0,2008-01-01,0.0339,95.864,0.964,2008.0
123,0.236,['Glee Cast'],0.556,283667.0,4.727783333333333,0.804,0.0,43wOnyLJcwYfKVNxXZWPDz,0.0,8.0,0.38,-3.919,1.0,Somebody To Love (Glee Cast Version) - Cover of Queen Song,56.0,2009-11-02,0.0421,116.973,0.413,2009.0
124,0.397,['Florence + The Machine'],0.359,217547.0,3.625783333333333,0.527,0.0,0UdBCetwMDQO7JIhi7Waik,0.0,9.0,0.162,-6.371,0.0,Girl With One Eye,46.0,2009,0.125,87.28,0.239,2009.0
125,0.00466,['Skillet'],0.431,204787.0,3.413116666666667,0.908,0.0,1Kmqs7p26K1tii7ISro8J4,0.0,11.0,0.0693,-3.732,0.0,"It's Not Me, It's You",50.0,2009-08-24,0.0388,172.16400000000004,0.317,2009.0
126,0.8190000000000001,['Drake'],0.471,243724.0,4.0620666666666665,0.784,1.0,6MlGqWzDiLkZ0vmAEsisEk,1.13e-05,11.0,0.107,-8.25,0.0,The Calm,48.0,2009,0.883,160.833,0.258,2009.0
127,0.369,['Florence + The Machine'],0.597,185253.0,3.08755,0.516,0.0,3euILOYDltKArnqpupsE1W,0.0,7.0,0.261,-5.437,1.0,I'm Not Calling You A Liar,46.0,2009,0.0546,117.959,0.35,2009.0
128,0.302,['John Mayer'],0.54,314853.0,5.24755,0.643,0.0,6OXt9aSIr4DSxSR3Qjrtgp,0.000135,11.0,0.0881,-9.088,0.0,Assassin,51.0,2009-11-13,0.0485,159.929,0.593,2009.0
129,6.13e-06,['Five Finger Death Punch'],0.424,203787.0,3.39645,0.956,1.0,3LEdpYi7Qd2vYKvlooIZO0,0.0156,11.0,0.313,-3.766,0.0,No One Gets Left Behind,44.0,2009-09-22,0.0754,155.974,0.278,2009.0
130,0.0431,['Skillet'],0.64,178013.0,2.9668833333333335,0.957,0.0,5XQNN3cHwYRzPv08CHuQNZ,0.0,8.0,0.0789,-2.336,1.0,Monster,60.0,2009-08-24,0.0741,134.99200000000002,0.6920000000000001,2009.0
131,0.28600000000000003,['Kid Cudi'],0.65,199000.0,3.316666666666667,0.417,1.0,3AekRdo1dDMfszL3jAoViv,3.3100000000000005e-05,2.0,0.104,-12.413,0.0,In My Dreams (Cudder Anthem),45.0,2009-01-01,0.0574,98.415,0.475,2009.0
132,0.2,['Jason Aldean'],0.552,219560.0,3.6593333333333335,0.737,0.0,6S5bbhZkTKM7SufEwR1ACS,0.0,3.0,0.106,-4.185,1.0,Don't Give up on Me,44.0,2009-04-07,0.0244,136.22299999999998,0.49,2009.0
133,0.0222,['Tame Impala'],0.45,362880.0,6.048,0.8490000000000001,0.0,4m3GHOgCNZMv0we7H9j8Y8,0.00455,5.0,0.0792,-5.075,1.0,Expectation,48.0,2010-05-21,0.057,139.925,0.161,2010.0
134,0.852,['Daft Punk'],0.179,162120.0,2.702,0.16699999999999998,0.0,0Jc2SfIHv63JNsUZpunh54,0.748,1.0,0.106,-23.408,1.0,Solar Sailer,48.0,2010-01-01,0.0394,124.266,0.0399,2010.0
135,0.00296,['Kenny Chesney'],0.315,210640.0,3.5106666666666664,0.925,0.0,0X0zDB7RqpWOIwCHGr2Whu,0.0642,0.0,0.114,-4.507,1.0,Reality,47.0,2010-09-28,0.117,185.305,0.415,2010.0
136,0.627,['Grupo Laberinto'],0.778,210547.0,3.5091166666666664,0.468,0.0,1029DpUbgEVAhc79ZgE7aa,0.0,8.0,0.0899,-4.838,1.0,El Tapete Y La Rubí,50.0,2010-04-29,0.0529,122.326,0.967,2010.0
137,0.206,['Tim McGraw'],0.48,237120.0,3.952,0.621,0.0,5wZv3YevrrMZBlNrUTI4Yd,0.0,4.0,0.134,-4.814,1.0,Last Dollar (Fly Away),47.0,2010-11-30,0.0372,207.676,0.713,2010.0
138,0.036000000000000004,['Taylor Swift'],0.418,317947.0,5.2991166666666665,0.68,0.0,6XDBA3QWX51lDJ0oZbaJJN,7.59e-05,7.0,0.108,-4.3,1.0,Long Live,47.0,2010-10-25,0.0346,204.125,0.142,2010.0
139,0.000271,['My Chemical Romance'],0.479,272773.0,4.546216666666667,0.8540000000000001,0.0,0OByd6pqxZzsXZRj6kJYbN,4.89e-06,6.0,0.117,-4.129,1.0,The Only Hope for Me Is You,52.0,2010-11-05,0.0548,125.92,0.129,2010.0
140,0.000219,['Disturbed'],0.5760000000000001,228720.0,3.812,0.956,1.0,2kxwahjnNGkqBWgHs8pHdk,2.31e-06,1.0,0.106,-3.53,1.0,Droppin' Plates,51.0,2010-03-12,0.0498,144.113,0.706,2010.0
141,0.451,['Daft Punk'],0.5429999999999999,205480.0,3.4246666666666665,0.509,0.0,08DBDmvEgY2ZTVMVH2A8lt,0.7340000000000001,1.0,0.112,-14.745,0.0,The Game Has Changed,47.0,2010-01-01,0.0418,99.974,0.0694,2010.0
142,0.00594,['Kings of Leon'],0.401,208187.0,3.4697833333333334,0.698,0.0,47NGN2PkaBo0ap4XF5LbJ2,0.08199999999999999,9.0,0.077,-5.0,1.0,The Face,53.0,2010-10-19,0.0376,143.421,0.321,2010.0
143,0.18600000000000005,['Taylor Swift'],0.552,302253.0,5.0375499999999995,0.608,0.0,3kfgJql90tzgoxByioAMXR,0.0,1.0,0.125,-5.29,0.0,Innocent,47.0,2010-10-25,0.0259,134.05,0.17,2010.0
144,0.166,['Taylor Swift'],0.589,403920.0,6.732,0.47,0.0,7hZuICN5eaCuQyp443RCt6,1.45e-06,4.0,0.112,-5.32,1.0,Dear John,46.0,2010-10-25,0.028,119.386,0.102,2010.0
145,0.564,['Grupo Laberinto'],0.667,228587.0,3.8097833333333333,0.503,0.0,0euhtxv2yxdJIx5kZfGOln,0.0,7.0,0.16399999999999998,-6.3020000000000005,1.0,El Quema Tierras,50.0,2010-04-29,0.101,109.937,0.97,2010.0
146,0.5429999999999999,['The Black Keys'],0.604,229213.0,3.8202166666666666,0.406,0.0,4c15DmbPf9g3HNPipLBBu0,0.000545,9.0,0.0932,-10.016,0.0,I'm Not the One,47.0,2010-05-18,0.0306,139.89700000000002,0.474,2010.0
147,7.46e-05,['My Chemical Romance'],0.41,268427.0,4.4737833333333334,0.912,0.0,53lQywP7h2KlnfPAbwxWD9,0.145,2.0,0.423,-2.795,1.0,S/C/A/R/E/C/R/O/W,51.0,2010-11-05,0.0334,155.031,0.289,2010.0
148,0.008790000000000001,['Drake'],0.758,227960.0,3.7993333333333337,0.654,0.0,5bDEA48Dxyxoc3K4Dt7yRE,0.0258,0.0,0.0797,-7.097,1.0,Karaoke,46.0,2010-01-01,0.116,151.00799999999995,0.949,2010.0
149,0.422,['Brad Paisley'],0.545,268187.0,4.469783333333334,0.522,0.0,74mZKvZcZzzvbOnt8NfWda,0.0,2.0,0.119,-9.241,1.0,Anything Like Me,48.0,2010-11-02,0.0341,164.86900000000003,0.446,2010.0
150,0.0268,['Taylor Swift'],0.5820000000000001,275960.0,4.599333333333333,0.765,0.0,2R7C9dDqv1UPycvepBFziA,1.95e-06,7.0,0.103,-3.648,1.0,Superman,46.0,2010-10-25,0.0324,131.982,0.5589999999999999,2010.0
151,0.8640000000000001,['The Strokes'],0.736,182027.0,3.033783333333333,0.297,0.0,6z5mh42xSM54RncKZMM8hS,1.49e-05,2.0,0.0609,-9.648,1.0,Call Me Back,54.0,2011-03-18,0.0349,125.851,0.18600000000000005,2011.0
152,0.395,['Childish Gambino'],0.467,270053.0,4.500883333333333,0.557,1.0,1ffy4Bi6ROMpZTxIWyPMKG,0.0,2.0,0.118,-7.482,0.0,Outside,50.0,2011-11-15,0.0972,175.274,0.187,2011.0
153,0.677,['Grupo Laberinto'],0.7559999999999999,177345.0,2.95575,0.477,0.0,36hZ7e1xqFtskCjKJyzaUy,7.4999999999999985e-06,7.0,0.0898,-5.99,1.0,Quién Eres Tú,50.0,2011-01-06,0.0606,115.266,0.967,2011.0
154,0.0402,['Florence + The Machine'],0.485,298333.0,4.972216666666667,0.737,0.0,3I4wuL82QeU3IR518TuV33,0.0,9.0,0.0923,-5.947,0.0,Only If For A Night,47.0,2011-01-01,0.033,79.961,0.384,2011.0
155,0.00191,['The Black Keys'],0.757,205187.0,3.4197833333333336,0.6609999999999999,0.0,5LCuFER5mMzL0fGNpClksf,5.770000000000001e-05,2.0,0.141,-5.908,1.0,Sister,53.0,2011-12-06,0.0291,111.64,0.617,2011.0
156,0.11,['George Strait'],0.659,186320.0,3.1053333333333333,0.472,0.0,7FiotLvz43ez091HX0bnmQ,0.0,2.0,0.262,-9.428,1.0,Ocean Front Property,47.0,2011-01-01,0.0264,78.327,0.741,2011.0
157,0.229,['Childish Gambino'],0.584,292453.0,4.874216666666666,0.69,1.0,6C7YFHZnzkSMsR5Hu4xVfL,1.74e-05,7.0,0.146,-7.877999999999999,1.0,Hold You Down,49.0,2011-11-15,0.101,85.046,0.512,2011.0
158,0.01,['Coldplay'],0.419,242253.0,4.0375499999999995,0.773,0.0,6WF4hzdGXvXd1joERSXJjm,0.00418,10.0,0.269,-6.187,1.0,Hurts Like Heaven,56.0,2011-10-24,0.0305,89.954,0.274,2011.0
159,0.841,['Radiohead'],0.327,287067.0,4.7844500000000005,0.128,0.0,4sLGaMl33I6mcsk7u4xHAU,0.76,2.0,0.13,-17.535999999999998,0.0,Codex,55.0,2011-02-18,0.0301,58.993,0.0648,2011.0
160,0.6920000000000001,['Grupo Laberinto'],0.716,195675.0,3.26125,0.491,0.0,0QIcBEx2NtaMkAeqOpnqjL,0.0,10.0,0.196,-4.449,1.0,El Corrido De La Estrella,50.0,2011-11-11,0.0515,104.859,0.967,2011.0
161,0.275,['Glee Cast'],0.64,207947.0,3.4657833333333334,0.8959999999999999,0.0,5iYUt3rsgrGFU0nugdhYwj,0.0,6.0,0.147,-3.221,0.0,Rumour Has It / Someone Like You (Glee Cast Version),57.0,2011-12-06,0.0789,123.071,0.7509999999999999,2011.0
162,0.0859,['Los Tigres Del Norte'],0.605,231920.0,3.865333333333333,0.909,0.0,4kgEQKp5Y4ltlxM9rh4jXW,0.0024,0.0,0.889,-5.985,1.0,Contrabando Y Traición,55.0,2011-01-01,0.0935,117.386,0.55,2011.0
163,0.32299999999999995,['Ed Sheeran'],0.422,228600.0,3.81,0.405,0.0,5Ukzlujip1Slqka5OY82YS,0.0,6.0,0.15,-11.126,1.0,U.N.I.,56.0,2011-09-09,0.101,74.13,0.578,2011.0
164,0.0207,['J. Cole'],0.455,285307.0,4.755116666666667,0.647,1.0,2aMHA0kCzCKDiRTNEe4NJc,0.0556,1.0,0.098,-7.27,1.0,Breakdown,49.0,2011-09-27,0.203,99.505,0.489,2011.0
165,0.29600000000000004,['A Day To Remember'],0.569,199893.0,3.33155,0.5670000000000001,0.0,2BEZkzfIWNFSNjZMAKhyAR,0.0,1.0,0.0855,-5.327000000000001,0.0,All I Want - Acoustic,55.0,2011-09-30,0.0325,159.914,0.7979999999999999,2011.0
166,0.412,['George Strait'],0.639,184920.0,3.082,0.594,0.0,4PvK3MoMr3z32YBnPjgKJN,1.23e-06,9.0,0.14300000000000002,-7.362999999999999,1.0,"Love Without End, Amen",47.0,2011-01-01,0.0239,88.301,0.537,2011.0
167,0.000571,['Rise Against'],0.183,222627.0,3.7104500000000002,0.984,0.0,1O7oz3f9EuSeeX0J7t5z6J,1.84e-05,10.0,0.28800000000000003,-2.654,0.0,Architects,53.0,2011-01-01,0.18600000000000005,182.41,0.36,2011.0
168,0.000323,['Lady Gaga'],0.583,320547.0,5.34245,0.768,0.0,6uxYfENm7zw050dNUi031W,0.0162,9.0,0.109,-6.477,1.0,The Edge Of Glory,48.0,2011-01-01,0.041,127.952,0.35700000000000004,2011.0
169,0.209,['Lana Del Rey'],0.18,286253.0,4.770883333333333,0.636,0.0,3eRZZ4d2RJSqFKzP7tSdFE,0.000133,4.0,0.217,-6.591,0.0,Born To Die,49.0,2012-01-30,0.0438,75.632,0.39,2012.0
170,0.0123,['The Weeknd'],0.65,405213.0,6.753550000000001,0.711,1.0,4JQpghvT0ZH2WLRqzlPUC7,0.00943,0.0,0.301,-5.4170000000000025,1.0,House Of Balloons / Glass Table Girls,48.0,2012-01-01,0.0377,89.01899999999998,0.319,2012.0
171,0.000729,['Godsmack'],0.375,226293.0,3.77155,0.8390000000000001,0.0,02LrmnkHvOcQo6L2RBdfqu,6.11e-06,9.0,0.185,-5.546,0.0,"Come Together - Live From Fox Theatre Detroit, MI/2012",49.0,2012-01-01,0.0597,177.49400000000003,0.6659999999999999,2012.0
172,0.778,['Lana Del Rey'],0.375,225069.0,3.75115,0.416,0.0,2E8b9rCHCWNr0CrZSTVJCT,2.48e-06,0.0,0.23,-7.149,1.0,Lucky Ones,49.0,2012-11-12,0.0283,134.923,0.271,2012.0
173,0.5870000000000001,['Melanie Martinez'],0.6,212293.0,3.5382166666666666,0.569,0.0,0tEqHOcQZm1m8prqqXYFSi,0.0,8.0,0.102,-5.729,1.0,Crazy - The Voice Performance,53.0,2012-01-01,0.0269,101.942,0.11,2012.0
174,0.482,['Glee Cast'],0.506,254413.0,4.240216666666667,0.481,0.0,68iMdxXn1timrxURm9dR8C,0.0,2.0,0.2,-6.098,1.0,The Scientist (Glee Cast Version),59.0,2012-11-27,0.0264,148.626,0.224,2012.0
175,0.472,['The Weeknd'],0.307,320027.0,5.333783333333333,0.625,0.0,4fiYSa6ln7h0scprgNEs0g,0.0005769999999999999,5.0,0.14400000000000002,-8.982999999999997,0.0,Thursday,53.0,2012-01-01,0.062,180.467,0.183,2012.0
176,0.00224,['Muse'],0.6709999999999999,184200.0,3.07,0.7659999999999999,1.0,1tjHKKI0r82IB5KL29whHs,0.000154,2.0,0.159,-3.1,1.0,Panic Station,60.0,2012-09-24,0.0378,104.99,0.726,2012.0
177,0.466,['Lana Del Rey'],0.245,233440.0,3.8906666666666667,0.4920000000000001,0.0,6rsXPxIVXPo4bPhZA5vLUX,0.0,1.0,0.0851,-9.397,0.0,Body Electric,48.0,2012-11-12,0.0593,167.7,0.104,2012.0
178,0.0546,['Rascal Flatts'],0.474,233693.0,3.8948833333333335,0.603,0.0,1Cy71Rb6aB5EjVYVYvVFIx,0.0,0.0,0.198,-5.99,1.0,Let It Hurt,48.0,2012-01-01,0.027000000000000003,135.988,0.255,2012.0
179,0.693,['The Weeknd'],0.565,260093.0,4.334883333333334,0.446,1.0,1yhDPgIPGoe3Bf8wRsK4u7,0.0,0.0,0.469,-9.26,0.0,Outside,53.0,2012-01-01,0.0531,140.121,0.266,2012.0
180,0.421,['Lana Del Rey'],0.5589999999999999,209453.0,3.4908833333333336,0.835,0.0,6Ce04PNSJO1KkF1WWhSXEi,0.0,3.0,0.0811,-4.475,1.0,Blue Jeans,48.0,2012-01-30,0.0633,117.885,0.504,2012.0
181,0.00193,['Lana Del Rey'],0.35200000000000004,237640.0,3.9606666666666666,0.725,1.0,1wa25BuCtMePIYgf8sHkgY,2.73e-06,8.0,0.22,-6.462999999999999,0.0,Gods & Monsters,50.0,2012-11-09,0.0656,189.767,0.339,2012.0
182,0.00911,['Future'],0.59,262307.0,4.371783333333334,0.561,0.0,4sX8e5VkqBWA7IIooImSsS,0.0,2.0,0.0981,-7.612999999999999,1.0,Neva End,47.0,2012-04-17,0.058,134.936,0.15,2012.0
183,0.476,['The Weeknd'],0.438,459387.0,7.65645,0.634,1.0,7GgfQ0edpSP6C7xnX3Y2df,0.0,5.0,0.113,-7.456,0.0,The Party & The After Party,47.0,2012-01-01,0.337,203.585,0.397,2012.0
184,0.248,['The Weeknd'],0.464,345160.0,5.752666666666667,0.688,0.0,0cAHXlLhQjSKDN6vjc4LD6,0.000261,1.0,0.629,-7.444,1.0,The Fall,53.0,2012-01-01,0.0549,75.054,0.183,2012.0
185,0.821,['The Weeknd'],0.6970000000000001,319693.0,5.328216666666666,0.542,0.0,6Rqe6ghJ6t9SlQ2pRrt5tI,0.000452,9.0,0.134,-8.946,0.0,Till Dawn (Here Comes The Sun),53.0,2012-01-01,0.0437,99.988,0.547,2012.0
186,0.664,['Taylor Swift'],0.626,323080.0,5.384666666666666,0.118,0.0,5G9AVKld9q7DCrmoY42raf,0.000169,7.0,0.127,-15.91,1.0,State Of Grace - Acoustic Version,48.0,2012-10-22,0.0305,105.597,0.0682,2012.0
187,0.0334,['J. Cole'],0.7090000000000001,217240.0,3.6206666666666667,0.687,1.0,7ncDwhSTgCZuL3OZNkvZ97,1.7e-06,10.0,0.103,-7.394,0.0,Niggaz Know,52.0,2013-06-14,0.174,138.046,0.327,2013.0
188,0.0415,['The Weeknd'],0.324,455333.0,7.588883333333333,0.852,1.0,5idmfDT06TjCQ1SPDsa5qh,0.0,11.0,0.061,-6.675,0.0,Kiss Land,54.0,2013-01-01,0.109,121.881,0.4,2013.0
189,0.0284,['Kenny Chesney'],0.7120000000000001,362813.0,6.046883333333333,0.726,0.0,61w5i6NlAZXBa5FTTbDL0r,4.48e-05,7.0,0.104,-7.346,1.0,When I See This Bar,50.0,2013-04-30,0.0248,111.069,0.5579999999999999,2013.0
190,0.181,['Jack Johnson'],0.631,225547.0,3.7591166666666664,0.526,0.0,29sY1Zgd4BXoVcoiVbiUXi,0.0005110000000000001,0.0,0.11,-8.453,0.0,As I Was Saying,50.0,2013-01-01,0.0276,90.111,0.428,2013.0
191,0.294,['Ed Sheeran'],0.812,240987.0,4.01645,0.542,0.0,763p5nkQytkOE7xmsFyu8y,6.92e-05,7.0,0.141,-5.403,0.0,Touch and Go,50.0,2013,0.0444,110.268,0.733,2013.0
192,0.838,['Lana Del Rey'],0.482,227747.0,3.7957833333333335,0.648,0.0,2GtbaovnGwV3oCDzmr9gey,0.00655,7.0,0.128,-10.771,1.0,Burning Desire,51.0,2013-03-19,0.135,131.861,0.147,2013.0
193,0.108,['Tim McGraw'],0.615,209013.0,3.48355,0.92,0.0,3vsKVgsF2Ax03wXt3J5EqU,0.0,7.0,0.102,-4.167,1.0,Truck Yeah,50.0,2013-01-01,0.032,97.994,0.7759999999999999,2013.0
194,0.0179,['Childish Gambino'],0.52,342049.0,5.700816666666666,0.61,1.0,4lLR5MdqQx2d2jS0VEScUW,0.0,1.0,0.111,-7.797999999999999,1.0,III. Life: The Biggest Troll [Andrew Auernheimer],52.0,2013-12-10,0.219,80.101,0.523,2013.0
195,0.408,['Drake'],0.6829999999999999,296413.0,4.940216666666667,0.488,1.0,4AUo4CPTghr09esofcujq2,0.0,6.0,0.132,-9.473,0.0,Connect,49.0,2013-01-01,0.135,75.039,0.469,2013.0
196,0.00133,['A Day To Remember'],0.441,207778.0,3.4629666666666665,0.967,0.0,6IzSiFDDTdcHjL9uBgyAiG,0.0,6.0,0.162,-3.044,0.0,Best Of Me,52.0,2013-10-08,0.173,160.007,0.64,2013.0
197,0.000108,['Avenged Sevenfold'],0.508,295213.0,4.920216666666667,0.926,0.0,31sv85yD7zbD6X9B2FHpxy,0.00221,2.0,0.364,-7.132999999999999,0.0,Heretic,55.0,2013-08-23,0.0396,136.89,0.491,2013.0
198,0.000325,['The 1975'],0.62,254493.0,4.24155,0.6940000000000001,0.0,6BkUBVHoGXjOF3bpBkQ4aP,1.89e-05,4.0,0.331,-6.829,1.0,Robbers,51.0,2013-01-01,0.0293,99.799,0.35,2013.0
199,0.0125,['Drake'],0.831,224013.0,3.73355,0.6509999999999999,1.0,4yQqhoEeRcsMfr7tqEea7f,0.0,1.0,0.0809,-8.363,1.0,The Language,49.0,2013-01-01,0.4370000000000001,120.064,0.502,2013.0
200,0.00389,['Skillet'],0.629,190360.0,3.1726666666666667,0.933,0.0,4EYpOdL69yWuIRc49AyeZa,0.0,8.0,0.114,-3.051,1.0,Sick of It,55.0,2013-06-21,0.0693,127.0,0.589,2013.0
201,0.153,['Childish Gambino'],0.508,91292.0,1.5215333333333334,0.5670000000000001,1.0,6men4y6a8QuGtE5qkFkOgR,0.00446,6.0,0.139,-11.415,1.0,I. The Party,52.0,2013-12-10,0.34700000000000003,146.303,0.389,2013.0
202,0.399,['Jack Johnson'],0.768,190427.0,3.173783333333333,0.912,0.0,5b6qqB5nvWRrin8e2cWDQY,0.000146,0.0,0.196,-5.025,1.0,Shot Reverse Shot,56.0,2013-01-01,0.084,139.162,0.6459999999999999,2013.0
203,0.908,['Jack Johnson'],0.416,267360.0,4.456,0.362,0.0,1sosrEJMESvzsFdEXvXZ4y,0.000297,5.0,0.0766,-9.62,1.0,Ones And Zeros,50.0,2013-01-01,0.04,180.02,0.263,2013.0
204,0.00774,['Linkin Park'],0.466,217613.0,3.6268833333333332,0.852,0.0,3aYBjxTMvrEOP0A0UXg9ER,2.6e-06,3.0,0.0989,-4.487,1.0,Final Masquerade,63.0,2014-06-13,0.0585,164.032,0.428,2014.0
205,0.00201,['Taylor Swift'],0.605,193293.0,3.22155,0.725,0.0,0lmMtDQ2ElasKU2qDAE6NN,2.02e-05,5.0,0.101,-5.729,1.0,All You Had To Do Was Stay,51.0,2014-10-27,0.0323,96.97,0.539,2014.0
206,0.0128,['Coldplay'],0.499,216627.0,3.61045,0.502,0.0,0FMjqbY3aWo1QDbo3GwXib,0.687,5.0,0.068,-9.307,1.0,Always in My Head,64.0,2014-05-19,0.0254,97.544,0.0397,2014.0
207,0.000252,['5 Seconds of Summer'],0.475,204620.0,3.4103333333333334,0.942,0.0,4Ulq0gMDyMQuwKbM2ocx9x,0.0,0.0,0.101,-4.775,1.0,Kiss Me Kiss Me,52.0,2014-06-27,0.0966,150.049,0.397,2014.0
208,0.635,['Taylor Swift'],0.485,250093.0,4.168216666666667,0.459,0.0,3oKMl2tJv4fdidkXUYMI5x,0.0,4.0,0.101,-8.767999999999999,1.0,This Love,51.0,2014-10-27,0.0337,71.98100000000002,0.0858,2014.0
209,0.016,['Taylor Swift'],0.649,207440.0,3.457333333333333,0.898,0.0,3wmN11qXGL0HyPojvEE1D9,9.9e-05,0.0,0.109,-5.962999999999999,1.0,I Wish You Would,51.0,2014-10-27,0.0511,118.027,0.503,2014.0
210,0.274,['Lana Del Rey'],0.33,399084.0,6.6514,0.507,1.0,6ayKgleoMF26lvU1Z7wVm7,4.65e-06,5.0,0.122,-6.3679999999999986,0.0,Cruel World,58.0,2014-01-01,0.0339,122.164,0.177,2014.0
211,0.00713,['Imagine Dragons'],0.552,232333.0,3.8722166666666666,0.76,0.0,64MmobYNviePoiaINMrbMn,0.0113,11.0,0.313,-6.8610000000000015,0.0,Shots,54.0,2014-09-18,0.0367,104.957,0.338,2014.0
212,0.0348,['Taylor Swift'],0.789,212600.0,3.5433333333333334,0.634,0.0,33Kq0AT5rvwyE4azisG08x,1.64e-06,7.0,0.302,-4.762,1.0,Welcome To New York,51.0,2014-10-27,0.0323,116.992,0.6579999999999999,2014.0
